Content Type,Video title,Video publish date,Video publish year,definition,caption,pushblishDayName,tagCount,noOfWordsInTitle,durationSecs,likeCount,commentCount,Views,View-to-Like Ratio,Comments per View,Views per Minute,Interaction Rate
Video,Project Zomboid lets play ep. [02] Just some chores.,15-07-2024,2024,hd,FALSE,Saturday,6,9,860,3110,668,61526,5.054773592,1.085719858,4292.511628,6.14049345
Video,Project Zomboid Lets Play ep [01] Roughing it out!,16-07-2024,2024,hd,FALSE,Saturday,4,9,1194,4440,647,102938,4.313275953,0.62853368,5172.763819,4.941809633
Video,Gunpowder plus mod! (Grenade mod) Epic explosions for minecraft.,17-07-2024,2024,hd,FALSE,Sunday,7,9,158,4377,650,105101,4.164565513,0.618452726,39911.77215,4.78301824
Video,Horse racing map for new update! (minecraft),18-07-2024,2024,hd,FALSE,Sunday,8,7,88,4364,716,105600,4.132575758,0.678030303,72000,4.810606061
Video,Amazing minecraft Cathedral!,19-07-2024,2024,hd,FALSE,Sunday,3,3,58,7954,1013,215789,3.686008091,0.469440055,223230,4.155448146
Video,Huge WW2 jeep! Minecraft creations.,20-07-2024,2024,hd,FALSE,Sunday,5,5,64,10724,1084,303114,3.53794282,0.357621225,284169.375,3.895564045
Video,Story time!,21-07-2024,2024,hd,FALSE,Thursday,5,2,193,12491,1428,287755,4.340845511,0.496255495,89457.51295,4.837101006
Video,Epic Minecraft city! (w/ download link!),22-07-2024,2024,hd,FALSE,Thursday,5,6,154,6320,840,178237,3.54584065,0.471282618,69442.98701,4.017123268
Video,Pokemon online battle #9 [rb] Hidden power ice ftw!,23-07-2024,2024,sd,FALSE,Sunday,7,9,319,4254,628,86231,4.93326066,0.728276374,16218.99687,5.661537034
Video,Pokemon online battle #8 Stone edge,24-07-2024,2024,sd,FALSE,Friday,3,6,327,4806,1305,81691,5.883145022,1.597483199,14989.17431,7.480628221
Video,Online pokemon battle #7 [uu] 5-0,25-07-2024,2024,sd,FALSE,Thursday,1,6,261,5438,758,106609,5.100882665,0.711009389,24507.81609,5.811892054
Video,Magic karp sweeps whole team of LEGENDARIES!!!,26-07-2024,2024,sd,FALSE,Monday,1,7,215,4328,754,93529,4.627441756,0.806167071,26101.11628,5.433608827
Video,Pokemon online battles #5 [uu] Heracross never seems to dissapoint me...,27-07-2024,2024,sd,FALSE,Sunday,1,11,268,4900,944,87469,5.601984703,1.079239502,19582.61194,6.681224205
Video,This is a detailed break down of my favorite UU team... ENJOY!,28-07-2024,2024,hd,FALSE,Friday,6,12,564,4845,836,92513,5.237101813,0.903656783,9841.808511,6.140758596
Video,Pokemon online battle #4 [uu] Same old team,29-07-2024,2024,sd,FALSE,Thursday,6,8,279,698718,849,104335,669.6870657,0.81372502,22437.63441,670.5007907
Video,Online pokemon battle #3 [uu] Ice punch,30-07-2024,2024,sd,FALSE,Wednesday,5,7,205,698718,1139,92788,753.0262534,1.227529422,27157.46341,754.2537828
Video,Pokemon online battle #2 [uu] Herracross w/ Dat MOXIE BOOST,31-07-2024,2024,sd,FALSE,Tuesday,7,10,169,698718,1073,136799,510.7625056,0.784362459,48567.69231,511.546868
Video,Why I Havent Been Uploading,01-08-2024,2024,sd,FALSE,Monday,4,5,363,698718,1512,450948,154.9442508,0.335293648,74536.8595,155.2795444
Video,Most Epic Thing In Minecraft!?!?!?!?!?!!?????,02-08-2024,2024,hd,FALSE,Sunday,3,5,273,9966,1565,226966,4.390966048,0.68953059,49882.63736,5.080496638
Video,Epic minecraft apartment complex!,03-08-2024,2024,hd,FALSE,Sunday,4,4,53,11851,1803,260123,4.555921622,0.693133633,294478.8679,5.249055255
Video,Crazy Illulsions In Minecraft. (Bigre),04-08-2024,2024,hd,FALSE,Sunday,6,5,155,15039,2134,402827,3.733364447,0.52975595,155933.0323,4.263120397
Video,Best Minecraft Castle Ever?,05-08-2024,2024,hd,FALSE,Sunday,0,4,222,11042,1752,198232,5.57024093,0.883812906,53576.21622,6.454053836
Video,How to get unlimited diamonds! minecraft (x-ray),06-08-2024,2024,hd,FALSE,Saturday,10,7,134,14121,1652,293778,4.806690766,0.562329378,131542.3881,5.369020144
Video,Drinks in minecraft (mod),07-08-2024,2024,hd,FALSE,Saturday,9,4,43,698718,1321,271069,257.7638904,0.487329794,378235.814,258.2512202
Video,Emerald tool mod! (minecraft),08-08-2024,2024,hd,FALSE,Wednesday,4,4,49,14183,1639,270565,5.241993606,0.605769408,331304.0816,5.847763014
Video,This is a block? Since when lol.,09-08-2024,2024,hd,FALSE,Monday,12,7,52,18570,3434,445281,4.170400264,0.771198412,513785.7692,4.941598676
Video,Scary minecraft pig skin!,10-08-2024,2024,hd,FALSE,Sunday,5,4,29,19931,2596,497735,4.004339659,0.521562679,1029796.552,4.525902338
Video,Most Epic minecraft skin EVER  (Psy),11-08-2024,2024,hd,FALSE,Sunday,6,6,31,23003,2534,540975,4.252137345,0.468413513,1047048.387,4.720550857
Video,More birds IN MINECRAFT!!,12-08-2024,2024,hd,FALSE,Saturday,7,4,126,27327,2871,648343,4.214898595,0.442821161,308734.7619,4.657719756
Video,Boxy item mod Minecraft.  EPIC,13-08-2024,2024,hd,FALSE,Saturday,5,5,90,32029,3524,747652,4.283944937,0.471342282,498434.6667,4.755287219
Video,Harry Potter Mod In Minecraft! EPIC MUST SEE MOD!!!,14-08-2024,2024,hd,FALSE,Friday,6,9,239,698718,6573,2664190,26.22628266,0.246716638,668834.3096,26.4729993
Video,Worst Minecraft Saw Trap Ever???,15-08-2024,2024,hd,FALSE,Monday,4,5,157,608085,89216,12372088,4.91497474,0.72110706,4728186.497,5.6360818
